title,rating
Star Command,3.6045296167247387
Stella,3.604575163398693
Hiroshima Mon Amour,3.6046242774566473
Beowulf,3.6051332675222114
Bigfoot,3.6052631578947367
Chang: A Drama of the Wilderness,3.6052631578947367
The Twilight Saga: Breaking Dawn - Part 1,3.6052631578947367
Torn Curtain,3.6053984575835476
The Bourne Ultimatum,3.60546875
The Las Vegas Story,3.6055555555555556
Veer-Zaara,3.6058352402745997
The Fog,3.6059322033898304
Dr. Monica,3.606132075471698
Humoresque,3.6068702290076335
Rush Hour,3.606979542719615
Hacker,3.6070175438596492
The Main Event,3.607142857142857
Speed 2: Cruise Control,3.6072096794312087
You Are Not I,3.6073825503355703
Dreamgirls,3.6077936869508624
Free Money,3.607843137254902
Night Train to Mundo Fine,3.6080246913580245
Volver,3.608695652173913
Flash Gordon,3.609265734265734
The Cave of the Yellow Dog,3.6096094900680704
Vivere,3.6096822995461424
Syndromes and a Century,3.60989010989011
The Mexican,3.61
Kelin,3.61005291005291
Poetic Justice,3.6106382978723404
The Professional,3.611013021408078
Behind the Burly Q,3.611111111111111
My Foolish Heart,3.611111111111111
Razorback,3.611111111111111
She Monkeys,3.611111111111111
Uprise,3.611111111111111
Weekend at Bernie's II,3.611111111111111
Life Stinks,3.611842105263158
O'Horten,3.61228813559322
Thumbsucker,3.6123595505617976
The Heart of the World,3.612363636363636
Les Misérables,3.6129032258064515
A River Called Titas,3.613013698630137
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,3.6130211674150097
The Karate Kid,3.613041565867605
The Yes Men,3.6131213221484915
Shaft's Big Score!,3.613619356447992
Company Limited,3.6136363636363638
September Vacation,3.6136363636363638
Dog Day Afternoon,3.613718603661132
Walk on Water,3.614058355437666
Azumi,3.6147540983606556
Frank & Wendy,3.6153846153846154
Irene in Time,3.6153846153846154
Maine Pyar Kiya,3.6153846153846154
Smash Palace,3.6153846153846154
Waiter,3.616070567820303
The Birds,3.6161137440758293
The Harrad Experiment,3.616263440860215
Keep Your Right Up,3.6163793103448274
Children of the Corn V: Fields of Terror,3.6176470588235294
The Law,3.6176470588235294
Mother India,3.617696160267112
The Holy Modal Rounders: Bound to Lose,3.617865085248332
The Jackal,3.6178861788617884
His and Hers,3.618181818181818
One Night at McCool's,3.6182582640634062
The Pledge,3.618516086671044
Violeta Went to Heaven,3.619047619047619
The Machinist,3.619338768115942
Lisa and the Devil,3.6197068403908794
Seven Men from Now,3.619815668202765
Corto Maltese: The Ballad of the Salt Sea,3.62
Don't Make Waves,3.6202672605790647
29th Street,3.6206896551724137
Running Scared,3.620967741935484
Tarzan and the Amazons,3.6210217755443885
Striped Trip,3.6213830308974986
Blind Man,3.621479958890031
Kettle of Fish,3.6217374366965327
Pretty Woman,3.622047244094488
Born into Brothels,3.6231679819616684
Sister Act,3.6238549914609535
Eyes Wide Shut,3.623891919536311
Doppelganger,3.6240601503759398
City of God,3.624223602484472
Crumb,3.624401913875598
Devo: The Complete Truth About De-Evolution,3.624617737003058
City Lights,3.624706572769953
The Butcher,3.6247555183012015
House of Boys,3.6247837904620708
...And God Created Woman,3.625
All Is Forgiven,3.625
Anémone,3.625
Aria,3.625
Bandidos,3.625
Blue Jasmine,3.625
Deserter,3.625
El pico 2,3.625
Freakin' Beautiful World,3.625
Hillside Cannibals,3.625
Howling,3.625
I Never Promised You a Rose Garden,3.625
J'accuse!,3.625
Kind Lady,3.625
Master Minds,3.625
Paranoia,3.625
Quest,3.625
Six Acts,3.625
So Proudly We Hail,3.625
Star Spangled Rhythm,3.625
Sub Zero,3.625
Una donna per la vita,3.625
Children of the Corn 666: Isaac's Return,3.6260162601626016
Mr. Deeds,3.6262776129244974
Badlands,3.6264822134387353
Dog Eat Dog,3.627049180327869
Butterflies Are Free,3.627450980392157
Cardcaptor Sakura: The Sealed Card,3.627659574468085
Race Street,3.628205128205128
White Shadows in the South Seas,3.628787878787879
Swamp Women,3.629032258064516
Frankenstein Unbound,3.629054195438376
FC Venus,3.6294117647058823
Some Folks Call It a Sling Blade,3.629496402877698
The Flight Before Christmas,3.630434782608696
Beyond the Valley of the Dolls,3.630630630630631
Almost an Angel,3.6308724832214767
The Village,3.6314118221787983
Dr. Who and the Daleks,3.6315789473684212
Ninotchka,3.632420091324201
Mirror,3.6325995043009187
Holidays by the Sea,3.6333333333333333
The Rolling Stones - Let's Spend the Night Together,3.6333333333333333
Ask the Dust,3.6333971195487966
Wedlock,3.6337703500936462
Paa,3.634020618556701
8 Women,3.6341785525620707
Critters,3.634206219312602
Jekyll and Hyde ... Together Again,3.6342828077314344
Vicky Cristina Barcelona,3.6343612334801763
The Pawnshop,3.6344361177115703
Gunner Palace,3.6346153846153846
Not Reconciled,3.6346153846153846
High Wall,3.634703196347032
"O Brother, Where Art Thou?",3.635135135135135
Marci X,3.6354166666666665
Bolero,3.635897435897436
Eila,3.6363636363636362
The Secret Diaries of Miss Anne Lister,3.6363636363636362
Enchanted,3.6367924528301887
Magnetic Rose,3.63690036900369
Swept from the Sea,3.6369782971619364
Downfall,3.63745227351614
Killer of Sheep,3.6377551020408165
Stormy Weather,3.6379310344827585
Live Free or Die Hard,3.638541666666667
Antibodies,3.638655462184874
The Chemical Brothers: Don't Think,3.638888888888889
The Vanishing,3.639344262295082
Germany Year Zero,3.6400343642611683
The Little Thief,3.640151515151515
"Welcome Home, Roxy Carmichael",3.6402877697841727
The Spirit of the Beehive,3.6404109589041096
Angel Heart,3.640449438202247
The Celebration,3.640557939914163
Roman Polanski: Odd Man Out,3.640625
Treasure Island,3.641025641025641
Don't Come Knocking,3.6411710252256424
2010,3.64140625
Sophie Scholl: The Final Days,3.641469816272966
The End,3.6420454545454546
13 Tzameti,3.6422413793103448
The Projected Man,3.6424443043295502
The Model Couple,3.6425
Paris is Burning,3.64280798348245
Curse of Chucky,3.642857142857143
Duplex,3.642857142857143
The Big Cube,3.642857142857143
Death Hunt,3.643198090692124
The Color of Pomegranates,3.6432748538011697
Manderlay,3.6434172513413126
Imitation of Life,3.643712574850299
Cul-de-sac,3.644230769230769
The Christmas Toy,3.6444444444444444
The Manchurian Candidate,3.644588045234249
In the Blood,3.644607843137255
Steve Jobs: The Lost Interview,3.6447368421052633
The Sound Barrier,3.6447368421052633
The Message,3.645669291338583
The Fairy King Of Ar,3.645732130464955
Mad Dog Coll,3.6462978254885767
She,3.6467391304347827
The Least of These,3.6469740634005765
Alibi Ike,3.6470588235294117
Babes in Toyland,3.6470588235294117
Citizen Koch,3.6470588235294117
My Best Fiend,3.6470588235294117
Telstar: The Joe Meek Story,3.6470588235294117
The Wayshower,3.6470588235294117
Don's Plum,3.647083685545224
The New York Hat,3.6473684210526316
Life Is a Long Quiet River,3.6476190476190475
L.A. Confidential,3.647679324894515
Aparajito,3.6477151965993624
Samsara,3.6478494623655915
Pizza,3.6481481481481484
Open Water,3.6491085899513775
A Common Thread,3.6497975708502026
After Life,3.65
Bill Burr: Why Do I Do This?,3.65
Requiem,3.6500530222693532
The Fourth Protocol,3.6502890173410405
The Cat Came Back,3.6515151515151514
Wet Hot American Summer,3.651878497202238
Orgazmo,3.652061855670103
Fakta Ladh Mhana,3.652173913043478
The Shop on Main Street,3.6526315789473682
Night of the Demons,3.6530612244897958
The Last Relic,3.6534653465346536
"10,000 BC",3.6534988713318284
Attack of the Killer Tomatoes!,3.653579676674365
Kicked in the Head,3.6538461538461537
The Vengeance of Fu Manchu,3.6538461538461537
"Police, Adjective",3.6545454545454548
Muxmäuschenstill,3.6547724884829873
Bandyta,3.654817548175482
Big Trouble in Little China,3.655076495132128
Kissinger,3.65625
The Witches of Eastwick,3.65625
Star Wars: Episode I - The Phantom Menace,3.656398104265403
The Turkish Gambit,3.6571633924293243
The Negro Soldier,3.6578947368421053
Harry Potter and the Philosopher's Stone,3.6580491132332877
Bela Kiss: Prologue,3.6581986143187066
INLAND EMPIRE,3.6584340514976352
Strange Days,3.6585127201565557
Stand by Me,3.658548396285535
Alvin and the Chipmunks,3.6588541666666665
The In-Laws,3.6589403973509933
Señor Droopy,3.659090909090909
Reclaim Your Brain,3.6592524650309564
Breakfast on Pluto,3.659340659340659
Across the Universe,3.659556313993174
My Life in Orange,3.66
Monsoon Wedding,3.6602380472059712
The Sucker,3.6604938271604937
Star Wars,3.6605905006418484
The Human Condition II: Road to Eternity,3.660647571606476
Eaten Alive!,3.661134163208852
The Science of Sleep,3.6615217792543375
Daydream Believers: The Monkees Story,3.661605764282038
The Third Reich: The Rise & Fall,3.661764705882353
Goyokin,3.6619047619047618
Being John Malkovich,3.661917482932621
Kiss Kiss Bang Bang,3.6625
The First Men in the Moon,3.6630434782608696
Shanghai Noon,3.6633333333333336
Still Bill,3.6636363636363636
Dragonslayer,3.663972286374134
Lawless,3.6640625
The Hessen Affair,3.6641366223908918
Fried Green Tomatoes,3.664285714285714
Beauty Is Embarrassing,3.6645408163265305
Field of Dreams,3.664705882352941
Derailed,3.66497461928934
The Final Cut,3.665497896213184
Performance,3.6655518394648827
1942: A Love Story,3.665562913907285
Any And Every Which Way,3.6666666666666665
Attack of the Puppet People,3.6666666666666665
Beginning of the Great Revival,3.6666666666666665
Billy Jack Goes to Washington,3.6666666666666665
Breaktime,3.6666666666666665
Chunhyang,3.6666666666666665
Clown,3.6666666666666665
Confessions from a Holiday Camp,3.6666666666666665
Dante's Inferno,3.6666666666666665
Deadlier Than the Male,3.6666666666666665
Down the Ancient Stairs,3.6666666666666665
Ecstasy of Order: The Tetris Masters,3.6666666666666665
Fallen Angel,3.6666666666666665
Family Honeymoon,3.6666666666666665
Faro,3.6666666666666665
Grający z talerza,3.6666666666666665
Hydrozagadka,3.6666666666666665
La France,3.6666666666666665
Lucy,3.6666666666666665
Möbius,3.6666666666666665
Nothing Personal,3.6666666666666665
Operation Thunderbolt,3.6666666666666665
Savage Abduction,3.6666666666666665
Sonja,3.6666666666666665
Street Days,3.6666666666666665
Take Care of the Women!,3.6666666666666665
The Adventurers,3.6666666666666665
The Bogus Witch Project,3.6666666666666665
The Guest House,3.6666666666666665
The Monastery of Sendomir,3.6666666666666665
The Outsider,3.6666666666666665
The Power and the Glory,3.6666666666666665
The Pruitt-Igoe Myth,3.6666666666666665
The Rising Place,3.6666666666666665
The Surgeon,3.6666666666666665
The Woman Who Powders Herself,3.6666666666666665
The Women on the Roof,3.6666666666666665
These Birds Walk,3.6666666666666665
Three Men in a Boat,3.6666666666666665
Tic Tac,3.6666666666666665
To New Shores,3.6666666666666665
Virasat,3.6666666666666665
Princesses,3.666859547606523
Sundome,3.667231638418079
School of Rock,3.6672594142259416
Backlight,3.667293233082707
The Defector,3.6673582295988933
A Shot in the Dark,3.6674000733406675
Jarhead,3.6675128965433204
China Gate,3.668046357615894
La Cage aux folles,3.6685823754789273
Good Neighbor Sam,3.668831168831169
Cockles and Muscles,3.669152701003188
Johnny Angel,3.669398907103825
The Scarecrow,3.669811320754717
The Story of Asya Klyachina,3.67
The Rebel Set,3.6702127659574466
Fighting Back,3.6705882352941175
The Mad Adventures of Rabbi Jacob,3.6707080504364695
Nazis at the Center of the Earth,3.6707317073170733
Beloved Berlin Wall,3.671875
The Man I Love,3.671875
The War of the Roses,3.672367149758454
The Vulture,3.672566371681416
Dry Cleaning,3.6733333333333333
The Triangle,3.6739130434782608
Imagine,3.675
The Naked Man,3.675675675675676
The Terminators,3.675675675675676
Precious,3.6760869565217393
House of Cards,3.676470588235294
Wedding Bell Blues,3.676470588235294
Adaptation.,3.6769521410579347
Forty Deuce,3.6774193548387095
To Kill a Mockingbird,3.677421699004433
That Most Important Thing: Love,3.677532511978097
The Story of Robin Hood and His Merrie Men,3.677570093457944
I due della legione,3.6785714285714284
Inadequate People,3.6785714285714284
Munchie Strikes Back,3.6785714285714284
Ninja 4: Siege,3.6785714285714284
Hamlet Goes Business,3.6790123456790123
Comanche Station,3.6792932502860047
Cold Trail,3.68
Thieves,3.6802721088435373
Death Line,3.680327868852459
"Love, Cheat & Steal",3.6804428044280444
The Kingdom,3.6808375634517767
Hababam Sınıfı Uyanıyor,3.6811023622047245
Messenger of Death,3.681395348837209
Human Nature,3.6814545454545455
Electrocuting an Elephant,3.6818181818181817
Paranormal Activity: The Ghost Dimension,3.6818181818181817
Young Frankenstein,3.682266435986159
"Pepi, Luci, Bom",3.6822826086956524
Alien,3.6826607226654153
Mr. & Mrs. Smith,3.682795698924731
Sarfarosh,3.683098591549296
Rock Around the Clock,3.683333333333333
Arctic Tale,3.683673469387755
Good Morning Miss Dove,3.6838842975206614
The Twilight of the Golds,3.68407960199005
Rocky IV,3.6841076487252127
She's Out of My League,3.6842105263157894
A Somewhat Gentle Man,3.6843434343434343
Hallam Foe,3.684540389972145
Masculin Féminin,3.684594953519256
The World of Apu,3.6857976653696496
The Forbidden Kingdom,3.685966201322557
The Incredible Shrinking Man,3.686046511627907
Notting Hill,3.6868004109663115
Mystic River,3.6868589743589744
The Whales of August,3.6869565217391305
5 Steps to Danger,3.6875
Chimpanzee,3.6875
ID:A,3.6875
K.O. Miguel,3.6875
Paheli,3.6875
Silent Hill,3.6875235732009926
The Prestige,3.6876861966236345
"Run, Fatboy, Run",3.6878172588832485
Edge of Seventeen,3.68801652892562
Akira,3.688380281690141
Amadeus,3.68848167539267
The Reaping,3.688655672163918
Beverly Hills Cop II,3.6888454011741683
Mercury Rising,3.6890343698854338
Dogtown and Z-Boys,3.689040905618446
Chaos,3.689655172413793
The Mostly Unfabulous Social Life of Ethan Green,3.6897590361445785
Coonskin,3.69
Aguirre: The Wrath of God,3.6902028034595884
Light of Day,3.690492073457856
Santa and the Ice Cream Bunny,3.690546528803545
Spellbound,3.6906040268456377
Once a Thief,3.690677966101695
Aftershock: Earthquake in New York,3.6911764705882355
Dan in Real Life,3.6912751677852347
Re-Animator,3.6915430735247714
Card Subject To Change,3.691576086956522
The Beach,3.6917851358646754
Rosemary's Baby,3.691940885264997
Staten Island,3.6932203389830507
Highlander II: The Quickening,3.6934156378600824
Scott Walker: 30 Century Man,3.6934306569343067
The Spaceman and King Arthur,3.6935975609756095
Godzilla,3.6939128664495113
Dogville,3.6939798302791784
The Deathmaker,3.694392523364486
Red-Headed Woman,3.6944444444444446
Very Annie Mary,3.6947097722263043
Black Rain,3.694737696930323
The Prophecy 3: The Ascent,3.6951219512195124
Enough,3.6952041963282127
The Business,3.6954022988505746
Quality Street,3.6956521739130435
Maid in Manhattan,3.6963562753036436
Desperado,3.6964285714285716
Fate,3.6964285714285716
Gainsbourg: A Heroic Life,3.6964285714285716
Three-Step Dance,3.6969893169310457
The Debt,3.6972222222222224
City for Conquest,3.697530864197531
The Intimate Stranger,3.697530864197531
Little Dorrit,3.697674418604651
Three Kings,3.697674418604651
Scandal Sheet,3.6979166666666665
Cube,3.6981391816196716
The Crazy Stranger,3.698675496688742
The Tin Drum,3.6995798319327733
American Grindhouse,3.6996805111821085
Gamera vs. Guiron,3.6997167138810196
Children of the Corn II: The Final Sacrifice,3.7
"Due cuori, una cappella",3.7
Family Weekend,3.7
Hail Caesar,3.7
Inception,3.7
Made in Hong Kong,3.7
Noises Off...,3.7
Not as a Stranger,3.7
"Oh, Bomb!",3.7
Paperback Hero,3.7
Steel,3.7
The Ghost of Yotsuya,3.7
The Lift,3.7
The Office Party,3.7
The Tale of Tsar Saltan,3.7
Toomelah,3.7
Zorns Lemma,3.7
Earth Girls Are Easy,3.7001675041876045
Alice in the Cities,3.700602409638554
Horrible Bosses,3.7012285375962106
Arlington Road,3.701458760206734
Pokémon: The Rise of Darkrai,3.7016806722689077
Outside the Law,3.7017543859649122
The Man in Possession,3.7018561484918795
Champion,3.701923076923077
Through the Forest,3.701923076923077
33 Scenes from Life,3.7019774011299433
Stuntwoman,3.702020202020202
Mandroid,3.7028985507246377
"Where Angels Go, Trouble Follows",3.7037037037037037
The Nugget,3.7042682926829267
2 Days in Paris,3.7042925278219396
Park Row,3.7043734230445753
Turbulence 2: Fear of Flying,3.7045454545454546
Mr. Magorium's Wonder Emporium,3.7054973821989527
Olga's House of Shame,3.7056248341735207
The History Boys,3.7058823529411766
Daisy Miller,3.705927439959121
Equilibrium,3.706036745406824
Would I Lie to You? 2,3.70625
Heart of the Country,3.7064328405158853
Speed Racer,3.7065527065527064
The Protector,3.706611570247934
Pale Rider,3.7067494181536076
Reflections in a Golden Eye,3.7067510548523206
Forces of Nature,3.706766917293233
Dune,3.707044673539519
Come Drink with Me,3.707317073170732
Twilight,3.707792207792208
Game of Werewolves,3.7083333333333335
Murder in Greenwich,3.7083333333333335
Prophecy,3.7083333333333335
The Servant,3.7083333333333335
The Ruling Class,3.7092391304347827
Going Hollywood,3.7093023255813953
Cutthroat Island,3.710181451612903
Cleopatra Jones and the Casino of Gold,3.710382513661202
Incident at Oglala,3.7104072398190047
Bertsolari,3.710526315789474
24 Hour Party People,3.710548346588531
Primeval,3.7106299212598426
Ash Wednesday,3.7107843137254903
Project Moon Base,3.711206896551724
Hero,3.7115384615384617
Raging Phoenix,3.7115384615384617
Cold Showers,3.7125
Duel of Hearts,3.7125
The Ladykillers,3.7130434782608694
Conquest of Space,3.713872832369942
Finding Neverland,3.7141895933014353
Boris and Natasha,3.7142857142857144
Boys Life 3,3.7142857142857144
Confession,3.7142857142857144
Hava Nagila: The Movie,3.7142857142857144
Hitler - Never Heard of Him,3.7142857142857144
The Great Manhunt,3.7142857142857144
The Making of a Lady,3.7142857142857144
Stolen Seas,3.7143268124280784
Nichts als Gespenster,3.7147399925177704
More of Me,3.715
Gosford Park,3.715339233038348
One Night Only,3.715686274509804
Return Home,3.715686274509804
Mind Meld: Secrets Behind the Voyage of a Lifetime,3.7162162162162162
Terminator 2: Judgment Day,3.7178208505833648
A Countess from Hong Kong,3.717948717948718
An Unfinished Life,3.718650159744409
M.D. Geist,3.71875
Men Boxing,3.71875
Toto and the King of Rome,3.71875
The Mask,3.7191489361702126
Barefoot,3.719411764705882
Hail the Judge,3.7196261682242993
Scorcher,3.7199074074074074
Blood: The Last Vampire,3.720735785953177
The Lookout,3.7211538461538463
The Out-of-Towners,3.7217049576783556
Airport '77,3.7219512195121953
Beyond Rangoon,3.7219866747425803
Above Suspicion,3.7222222222222223
Brave Hearts: Umizaru,3.7222222222222223
Impy's Wonderland,3.7222222222222223
"Jesus, You Know",3.7222222222222223
Paap,3.7222222222222223
Jacob's Ladder,3.722711513171004
In the Name of the King: A Dungeon Siege Tale,3.722784368457781
Murder in Three Acts,3.722972972972973
Ocean's Eleven,3.723279648609078
Christine,3.7238292011019283
Prom Night III: The Last Kiss,3.7243589743589745
Before Sunset,3.7249163879598663
Amigo,3.725
Bonjour Monsieur Shlomi,3.725
"Sex, Lies, and Videotape",3.725085910652921
Son of Lassie,3.7254901960784315
The Littlest Rebel,3.7254901960784315
Felidae,3.725541299117883
David Copperfield,3.725609756097561
Margaret Cho: Notorious C.H.O.,3.725806451612903
Delicatessen,3.72599451303155
Belle de Jour,3.7260273972602738
300,3.7260789803997296
"The Haunted World of Edward D. Wood, Jr.",3.7264150943396226
The Butterfly Effect,3.7267862226017647
Somewhere Between,3.727272727272727
The Fat Albert Halloween Special,3.727272727272727
Hills of Home,3.7291666666666665
Seven and a Half,3.729381443298969
Sixtynine,3.729426433915212
The Mystery of Chess Boxing,3.73027474462839
Garfield,3.730769230769231
Our Little Differences,3.730769230769231
The Heineken Kidnapping,3.730769230769231
The Weather Man,3.730769230769231
Stitches,3.7310750636132317
Beat,3.731188863807374
"Hello, Frisco, Hello",3.7313432835820897
The Rapture,3.7314265536723163
Jönssonligans största kupp,3.731641791044776
'Twas the Night Before Christmas,3.732300884955752
Delta Force 3: The Killing Game,3.732394366197183
The Mist,3.732490784623486
Torrente 3 The Protector,3.73295631825273
Johnny 100 Pesos,3.733050847457627
A Song of Lisbon,3.7334921715452687
Blind Date,3.7336309523809526
The Elephant Man,3.7336578581363002
Two Brothers,3.73411089627643
Depeche Mode: 101,3.7341772151898733
The Lovely Bones,3.7346153846153847
Les Visiteurs du Soir,3.7346938775510203
The Last Emperor,3.7350299401197606
Peas at 5:30,3.735217673814165
Nathalie...,3.735294117647059
Nothing Like the Holidays,3.735294117647059
Three of Hearts,3.735820895522388
The White Massai,3.7358490566037736
Is Paris Burning?,3.7364532019704435
The Poseidon Adventure,3.736994591810456
The Sea Inside,3.737323575535808
Sweet November,3.737737972428022
Batman Begins,3.737873357228196
Drifter: Henry Lee Lucas,3.738095238095238
Death by Hanging,3.738372093023256
The Ewok Adventure,3.7386472965172213
Ghost,3.7387387387387387
The Lord of the Rings: The Two Towers,3.738927738927739
The Way Home,3.739130434782609
Voyage to the Bottom of the Sea,3.740125720272394
The Hours,3.740689158128482
The Story of a Cheat,3.741423670668954
Halloween,3.7414269911504423
Singapore,3.741573033707865
Monogamy,3.742063492063492
Swimming Pool,3.742874469375379
Adam's Apples,3.743119266055046
Porgy and Bess,3.7433862433862433
Wonder Bar,3.7434210526315788
Qualunquemente,3.7435448577680526
After the Wedding,3.7441011235955055
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,3.7443946188340806
Irma la Douce,3.744670542635659
Man with the Gun,3.7450331125827816
Girl with Hyacinths,3.7450980392156863
A Streetcar Named Desire,3.7458432304038003
Ocean's Eleven,3.745898805178839
Exodus,3.7469342251950946
The Battle of Sutjeska,3.7473444613050075
Off Beat,3.748400852878465
The Year of Getting to Know Us,3.748815165876777
Joe Versus the Volcano,3.749020059949274
The Princess Bride,3.7490974729241877
American Graffiti,3.7496720594665502
3nity,3.75
72 Meters,3.75
A Heartland Christmas,3.75
All That I Am,3.75
Amarilly of Clothes-Line Alley,3.75
Anchorman: The Legend of Ron Burgundy,3.75
Army,3.75
Arrow In The Dust,3.75
August,3.75
Charlie Chan in Paris,3.75
Christmas with Holly,3.75
Coming Home,3.75
Delhi Dance,3.75
Dormant Beauty,3.75
El Dorado,3.75
Embracing,3.75
Esa ja Vesa – auringonlaskun ratsastajat,3.75
Food Matters,3.75
Four Assassins,3.75
Garrison Keillor: The Man on the Radio in the Red Shoes,3.75
Genius Within: The Inner Life of Glenn Gould,3.75
Ghost Chase,3.75
Grandma,3.75
Huddersfield,3.75
If God Is Willing and da Creek Don't Rise,3.75
In Vanda's Room,3.75
Innocence,3.75
Intimate Affairs,3.75
Jeff Dunham: Minding the Monsters,3.75
Jill Rips,3.75
Kit Kittredge: An American Girl,3.75
LFO,3.75
Le amiche,3.75
Lenny Bruce: Swear to Tell the Truth,3.75
Maze,3.75
Meth,3.75
Not Everybody's Lucky Enough to Have Communist Parents,3.75
Oklahoma Crude,3.75
Rita's Last Fairy Tale,3.75
Searching for Debra Winger,3.75
Seaside,3.75
Souls for Sale,3.75
Spend It All,3.75
T.R. Baskin,3.75
Tell-Tale,3.75
Teresa's Tattoo,3.75
The Chorus,3.75
The Dead and the Living,3.75
The Entitled,3.75
The Fruit Hunters,3.75
The Fuller Brush Girl,3.75
The King of Arcades,3.75
The Last House on Dead End Street,3.75
The Last Shot,3.75
The Letter,3.75
The Mother Of Invention,3.75
The Story of Marie and Julien,3.75
The Three Must-Get-Theres,3.75
Unbowed,3.75
Unfair World,3.75
Wrestling,3.75
Škola princů,3.75
Monsieur Ibrahim,3.750168002067718
2001: A Space Odyssey,3.750324282255275
Five Bloody Graves,3.7506702412868633
Atonement,3.7510822510822512
Interview with the Vampire,3.752637379940167
Brake,3.7536633419529615
True Romance,3.754095331937431
A Star Is Born,3.7542942494398805
On Guard,3.754392170734583
Blondie Knows Best,3.7544642857142856
Breaking Up,3.754777070063694
Prizzi's Honor,3.7548076923076925
Xtro,3.7548387096774194
Nightwatch,3.75524981897176
The Demolitionist,3.755257731958763
Flash Gordon,3.7553956834532376
Don't Think About It,3.7559188275084554
The Machine,3.755944055944056
Nirvana,3.756048387096774
Aladin,3.756521739130435
Read It and Weep,3.75679117147708
2046,3.7569060773480665
Kevin Hart: I'm a Grown Little Man,3.757142857142857
Always,3.757575757575758
Buck and the Preacher,3.757575757575758
The Celluloid Closet,3.7576687116564416
Lowlands,3.7580645161290325
Wild in the Country,3.7582159624413145
The Big Parade,3.758709562744401
Running Wild,3.7590361445783134
Puppet Master II,3.759259259259259
Walking the Streets of Moscow,3.759259259259259
Messages Deleted,3.7594594594594595
Murder!,3.75974025974026
Jumanji,3.7601626016260163
Age of Consent,3.76027397260274
Soldier of God,3.7606837606837606
River of No Return,3.760953608247423
Mambo Italiano,3.761458333333333
Chronicle of a Summer,3.761904761904762
Silence and Cry,3.761904761904762
The King of Comedy,3.7620197143431904
My Favorite Blonde,3.7620689655172415
Death Smiles on a Murderer,3.7621951219512195
Idle Hands,3.7626949220311876
Beyond Gay: The Politics of Pride,3.763157894736842
John Rabe,3.7633136094674557
Interceptor Force 2,3.763440860215054
Shower,3.763873473917869
Mrs. Parkington,3.763959390862944
Die Hard,3.763978263978264
Şaban Oğlu Şaban,3.7642276422764227
Wild Tigers I Have Known,3.7642405063291138
Terminal Justice,3.764705882352941
Begone Dull Care,3.765625
The Final Countdown,3.7657992565055762
Puppet Master 5: The Final Chapter,3.765957446808511
Zombie Holocaust,3.766336633663366
The First Man,3.7666666666666666
The Dawn Patrol,3.767281826712543
The Ghost of Frankenstein,3.767383059418458
The Angel,3.7674418604651163
The Curse of Frankenstein,3.7676010430247717
The Jackpot,3.767605633802817
In the Darkness of the Night,3.768041237113402
The Traveler,3.768272493998841
The Message,3.768292682926829
Why We Fight: Divide and Conquer,3.7685185185185186
Why We Fight: Divide and Conquer,3.7685185185185186
The Island,3.768561765179578
Flirtation Walk,3.769230769230769
The Giant Mechanical Man,3.769230769230769
Lenny Bruce in 'Lenny Bruce',3.7694805194805197
Circle of Love,3.7694980694980695
Crank,3.769618430525558
Ecstasy,3.769662921348315
Lovely Loneliness,3.7698412698412698
Reparando,3.7701149425287355
Flashdance,3.7706952235254123
Windows on Monday,3.7710813023490144
Veerana,3.771260997067449
Wild at Heart,3.77140549273021
Photographing Fairies,3.7717391304347827
My Date with Drew,3.772727272727273
Shakes the Clown,3.772727272727273
Spring and Chaos,3.772727272727273
Star Trek: First Contact,3.7730042656916516
Kevin Hart: Laugh at My Pain,3.77315753887762
The Common Man,3.7735602094240837
Fraternity Demon,3.774390243902439
Eating Out: All You Can Eat,3.7745901639344264
Vixen!,3.774703557312253
Leon: The Professional,3.7760838000414854
Cambridge Spies,3.7777777777777777
Täällä Pohjantähden alla II,3.7777777777777777
Incognito,3.7778355879292405
A Friend of Mine,3.7781416291444945
The Motorcycle Diaries,3.7787658024426825
Beats Rhymes & Life: The Travels of A Tribe Called Quest,3.779220779220779
Just the Ticket,3.779494382022472
The Iron Lady,3.7796610169491527
The Miracle Worker,3.78109756097561
Gray Lady Down,3.78125
House of Usher,3.78125
The Shuttered Room,3.78125
Turtles Can Fly,3.781509695290859
Sicko,3.781766159448563
Metamorphosis,3.782091039982279
Greyfriars Bobby,3.782608695652174
Harry Brown,3.782608695652174
Footloose,3.7826704545454546
Gloomy Sunday,3.7835331372992536
Lions for Lambs,3.7835497835497836
The Sensuous Nurse,3.78372591006424
The Women on the 6th Floor,3.7839673913043477
Absolon,3.785234899328859
Bad Boy Street,3.7857142857142856
Exodus: Gods and Kings,3.7857142857142856
"Oh, Susanna",3.7857142857142856
Sam Kinison: Family Entertainment Hour,3.7857142857142856
The Silver Screen: Color Me Lavender,3.7857142857142856
Import/Export,3.786135693215339
Cinderella Man,3.786230429546367
Shattered,3.7864583333333335
Split Decisions,3.786764705882353
Pink Floyd: Live at Pompeii,3.7868525896414345
The Garden of Eden,3.7872777671573314
Blood Ties,3.7873563218390807
The Chronicles of Riddick: Dark Fury,3.7876934313233215
Home Movies,3.78781512605042
Travelling with Pets,3.7880512091038407
The Vampire Lovers,3.7880539499036607
Silent Tongue,3.7884615384615383
